learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
0.5,773955,38,0.0016890044733023223,0.99998,0.07782365605887938,0.9814
0.5,773955,39,0.001613212197445799,1.0,0.07824392225743192,0.9817
0.5,773955,40,0.001547874703508767,1.0,0.07821664900556664,0.9811
0.5,773955,41,0.0014841328506703909,1.0,0.0781052566002978,0.9813
0.5,773955,42,0.0014294141591431847,1.0,0.07923442318278316,0.9812
0.5,773955,43,0.0013715584683015422,1.0,0.0793312324007686,0.9811
0.5,773955,44,0.0013327333782683813,1.0,0.07941877335683906,0.9815
0.5,773955,45,0.0012815123290255417,1.0,0.07959213063573702,0.9814
0.5,773955,46,0.0012273975634359273,1.0,0.08011209760106365,0.9815
0.5,773955,47,0.0012013462073085374,1.0,0.07980864577395279,0.9818
0.5,773955,48,0.0011575126226077077,1.0,0.07984508382186778,0.9816
0.5,773955,49,0.001123364734490126,1.0,0.0805065211248364,0.9811
0.5,773955,50,0.001093289614076906,1.0,0.08045637009398354,0.9814
0.5,773955,51,0.001056610057862357,1.0,0.08080050351911851,0.9813
0.5,773955,52,0.0010245390542441125,1.0,0.0807829952646507,0.9817
0.5,773955,53,0.0009996880685919985,1.0,0.08151302208455533,0.9814
0.5,773955,54,0.0009754314370609117,1.0,0.08155328055215014,0.9815
0.5,773955,55,0.0009389644933927388,1.0,0.08190893967688735,0.9815
0.5,773955,56,0.0009218634004818845,1.0,0.08201184967515388,0.9816
0.5,773955,57,0.0008962910872788284,1.0,0.08233578331312298,0.9811
0.5,773955,58,0.0008724785677194388,1.0,0.08185800682737777,0.9818
0.5,773955,59,0.0008517776954019044,1.0,0.08206432606838787,0.9816
0.5,773955,60,0.000833278934490485,1.0,0.08238949876164348,0.9813
0.5,773955,61,0.0008131729856364714,1.0,0.08255427036131606,0.9815
0.5,773955,62,0.0007942290775304669,1.0,0.08275256067637522,0.9819
0.5,773955,63,0.0007713867167526575,1.0,0.0834298464962637,0.982
0.5,773955,64,0.000762024473569905,1.0,0.0835160804774994,0.9814
0.5,773955,65,0.0007427750732110944,1.0,0.08395315310926015,0.9816
0.5,773955,66,0.0007293320686174672,1.0,0.08320530353415938,0.9815
0.5,773955,67,0.0007096319592090571,1.0,0.08335145147985647,0.9816
0.5,773955,68,0.0006979801135073698,1.0,0.08390731524448625,0.9816
0.5,773955,69,0.0006841432679827159,1.0,0.08389918240584048,0.9816
0.5,773955,70,0.0006694875771737753,1.0,0.08434215673711226,0.9817
0.5,773955,71,0.0006554402134014812,1.0,0.08447579116104303,0.9818
0.5,773955,72,0.0006442685123841711,1.0,0.08434451715505199,0.9812
0.5,773955,73,0.0006320677513040904,1.0,0.08476602755175289,0.9815
0.5,773955,74,0.0006197952990822782,1.0,0.08479838049450499,0.9813
0.5,773955,75,0.0006073687660458294,1.0,0.08505752555074807,0.982
0.5,773955,76,0.0006005359092634589,1.0,0.08477108571554483,0.9815
0.5,773955,77,0.0005885429127784174,1.0,0.08565603326249512,0.9816
0.5,773955,78,0.0005777999841040357,1.0,0.08508233917603969,0.9809
0.5,773955,79,0.0005667956154864035,1.0,0.08549829791380562,0.982
0.5,773955,80,0.000559083047710215,1.0,0.08546381891328188,0.9814
0.5,773955,81,0.0005479990547209268,1.0,0.08592415990149277,0.9819
0.5,773955,82,0.0005415948671107153,1.0,0.08545700992620194,0.9814
0.5,773955,83,0.0005312795132198128,1.0,0.08588427871645492,0.9815
0.5,773955,84,0.0005221362760044248,1.0,0.08615066301578952,0.9813
0.5,773955,85,0.0005147334489059198,1.0,0.08637798435297027,0.9818
0.5,773955,86,0.0005059818385678435,1.0,0.0865535462844929,0.9817
0.5,773955,87,0.0004980074891455898,1.0,0.08643657619891058,0.9815
0.5,773955,88,0.0004902819065410835,1.0,0.08678284433145717,0.9815
0.5,773955,89,0.0004824585229043107,1.0,0.086897115046621,0.9814
0.5,773955,90,0.0004755127134080634,1.0,0.08666885975377653,0.9815
0.5,773955,91,0.00046882458944260715,1.0,0.08703438423426747,0.9817
0.5,773955,92,0.00046262160908601814,1.0,0.08702945294072412,0.9812
0.5,773955,93,0.0004560088201490421,1.0,0.08728678652397528,0.9816
0.5,773955,94,0.000449859603725903,1.0,0.08729049702377635,0.9818
0.5,773955,95,0.0004440576235233069,1.0,0.08734464261662073,0.9818
0.5,773955,96,0.0004376454500980505,1.0,0.08732193628661099,0.9814
0.5,773955,97,0.00043051026829529716,1.0,0.0875764856581591,0.9811
0.5,773955,98,0.00042456804209263667,1.0,0.08754072517013754,0.9816
0.5,773955,99,0.0004192845234059203,1.0,0.08779915656391053,0.9814
0.5,773955,100,0.0004136164209760442,1.0,0.08794072653495473,0.9821
0.9,654571,1,0.3996634586578461,0.8709,0.20290832627104244,0.9346
0.9,654571,2,0.13229909792952108,0.96012,0.11225315043620887,0.966
0.9,654571,3,0.09593650965418873,0.97106,0.10239532944441078,0.9677
0.9,654571,4,0.07454299440327071,0.97758,0.11711005176153208,0.9648
0.9,654571,5,0.06099720772992633,0.98114,0.08687652223924629,0.9739
0.9,654571,6,0.05151101170807981,0.9835,0.08103571148959754,0.9771
0.9,654571,7,0.04151733645966005,0.98766,0.08795765166860171,0.9739
0.9,654571,8,0.03574714653798666,0.98894,0.08282508179082035,0.975
0.9,654571,9,0.029227219220956367,0.99124,0.14196167519350816,0.9579
0.9,654571,10,0.025253140761894534,0.99238,0.08356907347886092,0.9759
0.9,654571,11,0.019267270419227076,0.99498,0.10050518080165137,0.9705
0.9,654571,12,0.016840831351255237,0.99566,0.0953310402690257,0.974
0.9,654571,13,0.013053326625607268,0.99686,0.08567510505731726,0.9759
0.9,654571,14,0.010560682433031527,0.99776,0.08540128334643161,0.9775
0.9,654571,15,0.008355399590023656,0.99852,0.08317814423093522,0.9773
0.9,654571,16,0.006514790287244519,0.99908,0.08670271228321048,0.9778
0.9,654571,17,0.00526118031302009,0.99942,0.08804230080017879,0.9775
0.9,654571,18,0.00430863002205953,0.99956,0.08529358751947669,0.9777
0.9,654571,19,0.003702581504504613,0.99976,0.08732600946917649,0.9792
0.9,654571,20,0.003221302509280022,0.99972,0.08663067255155008,0.9788
0.9,654571,21,0.00260694429784823,0.99992,0.08732212818660116,0.9775
0.9,654571,22,0.0022964100026418095,0.9999,0.08914127012926172,0.9788
0.9,654571,23,0.002027121516535087,0.99998,0.08859154975782144,0.979
0.9,654571,24,0.0017849456802298486,1.0,0.0890606909971505,0.979
0.9,654571,25,0.0016054224462213375,0.99998,0.08927301356420017,0.9787
0.9,654571,26,0.001491139404671524,1.0,0.08921543627364115,0.979
0.9,654571,27,0.001402524409919658,1.0,0.09015956121435434,0.9786
0.9,654571,28,0.0012936529161410406,1.0,0.09154559198608787,0.9785
0.9,654571,29,0.0012033259508286323,1.0,0.09107108348851285,0.9791
0.9,654571,30,0.0011421186078439316,1.0,0.09146716313217032,0.9792
0.9,654571,31,0.001080594566066611,1.0,0.09225703528789639,0.9791
0.9,654571,32,0.001034661636458063,1.0,0.09273080001009772,0.9791
0.9,654571,33,0.0009726724255555055,1.0,0.0933748998125862,0.9791
0.9,654571,34,0.0009215353324071502,1.0,0.09289035100906907,0.9793
0.9,654571,35,0.0008812946131496101,1.0,0.09381235076192983,0.9794
0.9,654571,36,0.0008412060612605828,1.0,0.09428424131393828,0.9795
0.9,654571,37,0.0008083278459265636,1.0,0.09471232511399508,0.9794
0.9,654571,38,0.0007720230034533122,1.0,0.095806233854462,0.9791
0.9,654571,39,0.0007509737609317331,1.0,0.09545964244728641,0.9794
0.9,654571,40,0.0007188978072578325,1.0,0.09548429057696903,0.9795
0.9,654571,41,0.0006952133391850441,1.0,0.0959211717965495,0.9795
0.9,654571,42,0.0006703938557637714,1.0,0.09596785960701043,0.9792
0.9,654571,43,0.0006489512804982723,1.0,0.09745354705120453,0.9788
0.9,654571,44,0.0006272727629936838,1.0,0.09766478054107487,0.9792
0.9,654571,45,0.0006060561725626021,1.0,0.09740251545024425,0.9794
0.9,654571,46,0.0005826893307655506,1.0,0.09775420247738205,0.9791
0.9,654571,47,0.000568164273836536,1.0,0.09785747458273106,0.979
0.9,654571,48,0.000554254350354494,1.0,0.0982400404136852,0.9794
0.9,654571,49,0.0005362497862545457,1.0,0.0993511352254943,0.9793
0.9,654571,50,0.0005230825810405112,1.0,0.0993063937083936,0.9791
0.9,654571,51,0.0005091348431338368,1.0,0.0990817927520991,0.9793
0.9,654571,52,0.0004923809994165046,1.0,0.09994354914780867,0.9793
0.9,654571,53,0.0004816916299293306,1.0,0.0998862964936527,0.9792
0.9,654571,54,0.00046860320413145425,1.0,0.099684974276219,0.9795
0.9,654571,55,0.00045925104543130936,1.0,0.09978505666666379,0.9794
0.9,654571,56,0.00044500288970750586,1.0,0.10036558321292792,0.9795
0.9,654571,57,0.0004369446953781725,1.0,0.10033250333138978,0.9794
0.9,654571,58,0.00042542062360539137,1.0,0.10102654628658768,0.9792
0.9,654571,59,0.00041574682694245525,1.0,0.10089463324947835,0.9795
0.9,654571,60,0.00040712346903362684,1.0,0.10131676515153948,0.9798
0.9,654571,61,0.00039848748707841357,1.0,0.10161493415175925,0.9793
0.9,654571,62,0.0003896339654095227,1.0,0.10211795413174986,0.9791
0.9,654571,63,0.00038205439390079994,1.0,0.1017033258965641,0.9792
0.9,654571,64,0.0003742318635592658,1.0,0.10189384623347023,0.9794
0.9,654571,65,0.0003669126639984644,1.0,0.10244327602323511,0.9792
0.9,654571,66,0.00035834787150730785,1.0,0.10283576433053347,0.9792
0.9,654571,67,0.00035245481429108013,1.0,0.10261538627557838,0.9794
0.9,654571,68,0.0003455831201003829,1.0,0.10329486830120206,0.9794
0.9,654571,69,0.00033984167278676837,1.0,0.10298440003674252,0.9793
0.9,654571,70,0.00033269799155301376,1.0,0.10373039865641526,0.9796
0.9,654571,71,0.00032701066796547615,1.0,0.10398795115367475,0.9792
0.9,654571,72,0.0003225348308947919,1.0,0.10395503121931408,0.9795
0.9,654571,73,0.00031538503810600663,1.0,0.10362410017148006,0.9794
0.9,654571,74,0.00031014642703428507,1.0,0.10406997890414019,0.9795
0.9,654571,75,0.000304374872650104,1.0,0.10413020284233634,0.9795
0.9,654571,76,0.0002995850473729973,1.0,0.1046110112630797,0.9795
0.9,654571,77,0.00029401838537078677,1.0,0.10498368531495735,0.9792
0.9,654571,78,0.0002893759162533342,1.0,0.10468157882499156,0.9793
0.9,654571,79,0.00028477181662728865,1.0,0.10521894107705959,0.9794
0.9,654571,80,0.0002805780772258199,1.0,0.10492592082975598,0.9794
0.9,654571,81,0.0002758757440005225,1.0,0.10535446161791645,0.9792
0.9,654571,82,0.00027152715570531353,1.0,0.1056572118619524,0.9793
0.9,654571,83,0.00026758760686492757,1.0,0.10583766542028022,0.9796
0.9,654571,84,0.0002637870087715896,1.0,0.1057278640604135,0.9794
0.9,654571,85,0.0002597966423031999,1.0,0.1057942072034665,0.9795
0.9,654571,86,0.00025557399630070306,1.0,0.10626265239360619,0.9791
0.9,654571,87,0.00025202072152189794,1.0,0.10626219605524687,0.9791
0.9,654571,88,0.0002489776294999942,1.0,0.10656022147263963,0.9792
0.9,654571,89,0.00024519016446875356,1.0,0.10679468781764011,0.9793
0.9,654571,90,0.0002418821067205182,1.0,0.10675779118523032,0.9793
0.9,654571,91,0.00023818535264130477,1.0,0.10693143113231092,0.9791
0.9,654571,92,0.00023529040880097387,1.0,0.10715072481780742,0.9791
0.9,654571,93,0.00023200597489115874,1.0,0.10714353630383573,0.9795
0.9,654571,94,0.00022901699884141715,1.0,0.10739434728737887,0.9794
0.9,654571,95,0.0002256218180984842,1.0,0.1079867081173662,0.9792
0.9,654571,96,0.00022309071510307748,1.0,0.10757073649205251,0.9795
0.9,654571,97,0.00022009077972374002,1.0,0.10785621118079203,0.9794
0.9,654571,98,0.0002173813475673435,1.0,0.10783406969706166,0.9794
0.9,654571,99,0.00021468149957582316,1.0,0.10823520523089028,0.9793
0.9,654571,100,0.00021201675941485054,1.0,0.10848822259399749,0.9794
0.9,89250,1,0.3869974438482229,0.87716,0.1912333546809949,0.9396
0.9,89250,2,0.13162119344451045,0.95982,0.11760843708172726,0.9629
0.9,89250,3,0.09216727701370606,0.97246,0.10341729148582308,0.9678
0.9,89250,4,0.07289233952455319,0.97742,0.0880888144769078,0.9738
0.9,89250,5,0.05801803543765002,0.98168,0.11669343532109144,0.9636
0.9,89250,6,0.04830617853694028,0.98472,0.09129031043002976,0.9734
0.9,89250,7,0.03949274818365574,0.98758,0.08814794273577055,0.9754
0.9,89250,8,0.03263024573971434,0.9899,0.07644245446907634,0.9777
0.9,89250,9,0.02581678143395394,0.99242,0.07977445440251071,0.9787
0.9,89250,10,0.0199209468861561,0.99464,0.08005749194866439,0.9775
0.9,89250,11,0.016830040131870862,0.99566,0.0810353515949012,0.9779
0.9,89250,12,0.013852465695884804,0.99652,0.08661353565980369,0.9781
0.9,89250,13,0.010707592074751075,0.99752,0.0933097306024684,0.9756
0.9,89250,14,0.008527514224286494,0.99832,0.08187123709419053,0.9799
0.9,89250,15,0.006713176716443181,0.99902,0.08027217824748557,0.9803
0.9,89250,16,0.005201388021903496,0.99938,0.08118376335836465,0.9808
0.9,89250,17,0.004271743061494069,0.99958,0.08263231281826058,0.9805
0.9,89250,18,0.0034845040349452843,0.99974,0.0809572408212907,0.9809
0.9,89250,19,0.002742015241224207,0.99988,0.08026337143959895,0.9813
0.9,89250,20,0.002332224326942406,0.99992,0.0819154282141099,0.9807
0.9,89250,21,0.0020959864710599877,0.99998,0.08326089245299326,0.9816
0.9,89250,22,0.0018986853675081292,0.99994,0.08412293525554908,0.9814
0.9,89250,23,0.0016595191874684966,0.99998,0.08369203077703909,0.9812
0.9,89250,24,0.0015312947897097326,1.0,0.08457475024751838,0.9822
0.9,89250,25,0.0014030906457482345,1.0,0.08520545934633005,0.9819
0.9,89250,26,0.0013243077665966883,1.0,0.08560610867431702,0.9814
0.9,89250,27,0.0012146409944631797,1.0,0.08701301421492864,0.9812
0.9,89250,28,0.001153612344786079,1.0,0.08689926349684549,0.9818
0.9,89250,29,0.0010897630077252843,1.0,0.08724963052931793,0.9813
0.9,89250,30,0.0010314841814437915,1.0,0.0880849602972257,0.9817
0.9,89250,31,0.0009690395660819574,1.0,0.08864844624938634,0.9815
0.9,89250,32,0.0009257249238108075,1.0,0.08925489146598695,0.9813
0.9,89250,33,0.0008834239164938815,1.0,0.0891006635965122,0.9818
0.9,89250,34,0.0008453850926437758,1.0,0.08960908268265994,0.9822
0.9,89250,35,0.0008048171048557652,1.0,0.08968313027027675,0.9817
0.9,89250,36,0.0007726598903342641,1.0,0.08974249604125993,0.9817
0.9,89250,37,0.0007419807422601104,1.0,0.09109775665289048,0.9816
0.9,89250,38,0.0007134419099486072,1.0,0.09118505872054772,0.9818
0.9,89250,39,0.0006910010281724601,1.0,0.09104249888612298,0.9816
0.9,89250,40,0.0006641145042495245,1.0,0.09154541466529459,0.9818
0.9,89250,41,0.0006390098024073015,1.0,0.09156840116801974,0.9814
0.9,89250,42,0.0006174459179849326,1.0,0.0925129016272052,0.9818
0.9,89250,43,0.0005993392955896973,1.0,0.09220421870231846,0.982
0.9,89250,44,0.000577300633400758,1.0,0.09277636750463235,0.9815
0.9,89250,45,0.0005611914756067131,1.0,0.09346528700900396,0.9815
0.9,89250,46,0.0005409309294078175,1.0,0.09327125386723606,0.9813
0.9,89250,47,0.000530404883982521,1.0,0.09386339884900101,0.9815
0.9,89250,48,0.0005131542877369699,1.0,0.09374903822767951,0.9819
0.9,89250,49,0.000501098351166073,1.0,0.09410661840253183,0.9819
0.9,89250,50,0.00048613469719408696,1.0,0.09432271927786556,0.9816
0.9,89250,51,0.00047216195555733337,1.0,0.09500516455649272,0.9815
0.9,89250,52,0.00046210520850977865,1.0,0.09486516833499962,0.9818
0.9,89250,53,0.0004481087740625901,1.0,0.09526888960074632,0.9822
0.9,89250,54,0.0004378141544069438,1.0,0.09512722223623753,0.9815
0.9,89250,55,0.0004288854716480695,1.0,0.09543448466213696,0.9819
0.9,89250,56,0.00041834171327875656,1.0,0.09608548713626591,0.9818
0.9,89250,57,0.0004075510010848598,1.0,0.09606520971270686,0.9814
0.9,89250,58,0.00039756672504036035,1.0,0.09614728280383911,0.9822
0.9,89250,59,0.0003879682387924971,1.0,0.09647469755064833,0.9818
0.9,89250,60,0.0003831541594960486,1.0,0.09640427831078426,0.9814
0.9,89250,61,0.00037341062111199784,1.0,0.09671133508781334,0.9818
0.9,89250,62,0.00036543728608648396,1.0,0.09677107060473288,0.9822
0.9,89250,63,0.00035884919463811547,1.0,0.09703308367226107,0.9821
0.9,89250,64,0.0003513725716283813,1.0,0.09731511878550533,0.9819
0.9,89250,65,0.00034476438901900116,1.0,0.09759126801637194,0.9818
0.9,89250,66,0.0003375825993190285,1.0,0.09786327640438344,0.982
0.9,89250,67,0.0003311930461953648,1.0,0.0980420352387321,0.9818
0.9,89250,68,0.0003241183084372169,1.0,0.09779366622253353,0.9819
0.9,89250,69,0.00031942046327243924,1.0,0.09845907632880394,0.9816
0.9,89250,70,0.000312511154220013,1.0,0.09850511803462685,0.9815
0.9,89250,71,0.0003078506511506775,1.0,0.0984822709882056,0.9817
0.9,89250,72,0.00030221637585654056,1.0,0.0987210532853258,0.9818
0.9,89250,73,0.000296061016450689,1.0,0.09930021783319043,0.9817
0.9,89250,74,0.00029204149796645354,1.0,0.09890553444850063,0.9818
0.9,89250,75,0.00028668738183004516,1.0,0.09923819919968133,0.9817
0.9,89250,76,0.00028174969265252857,1.0,0.09920437296131546,0.9817
0.9,89250,77,0.0002778938747814571,1.0,0.09963614481642752,0.9818
0.9,89250,78,0.0002728111411812271,1.0,0.09970600657901812,0.982
0.9,89250,79,0.00026878428713715687,1.0,0.0994725445677565,0.9819
0.9,89250,80,0.00026342140059625323,1.0,0.10003069512039932,0.9816
0.9,89250,81,0.00026068193530403205,1.0,0.10013518030099725,0.982
0.9,89250,82,0.00025615326426068415,1.0,0.10066097398446495,0.9816
0.9,89250,83,0.0002525288353473375,1.0,0.10069010434462136,0.9817
0.9,89250,84,0.0002491864222260004,1.0,0.10054279813797927,0.9814
0.9,89250,85,0.00024546707472678273,1.0,0.10063994365193578,0.9817
0.9,89250,86,0.0002417445574720098,1.0,0.10115168297601915,0.982
0.9,89250,87,0.00023840295000425037,1.0,0.10122114647206593,0.982
0.9,89250,88,0.00023488588350838467,1.0,0.10125256265634838,0.9819
0.9,89250,89,0.00023182621521461954,1.0,0.10137475265363478,0.9817
0.9,89250,90,0.0002285223546363302,1.0,0.10139320181819073,0.9822
0.9,89250,91,0.0002253231356648503,1.0,0.10167941147090105,0.982
0.9,89250,92,0.00022215011842249935,1.0,0.10171075569848874,0.9819
0.9,89250,93,0.00021968480334226098,1.0,0.10179985622029715,0.9818
0.9,89250,94,0.0002164345895075885,1.0,0.10202623976429913,0.9821
0.9,89250,95,0.00021372704335470682,1.0,0.1023402554806842,0.9818
0.9,89250,96,0.00021099567099023121,1.0,0.10257068687735173,0.982
0.9,89250,97,0.00020871954768227307,1.0,0.10233773857881845,0.9818
0.9,89250,98,0.0002055210581389102,1.0,0.10245067626394143,0.9821
0.9,89250,99,0.00020318047749254625,1.0,0.10294757631740231,0.9818
0.9,89250,100,0.00020040172853310863,1.0,0.10272746158805648,0.9817
0.9,773955,1,0.3730811141354657,0.88064,0.17115522253136822,0.9474
0.9,773955,2,0.12923066118544993,0.96098,0.11484040483240962,0.9658
0.9,773955,3,0.09071052238668653,0.97288,0.27046635900297394,0.9141
0.9,773955,4,0.0706931475604647,0.97824,0.08253319286796015,0.9744
0.9,773955,5,0.05651839255227187,0.98238,0.0837805843340524,0.9728
0.9,773955,6,0.04502695360670631,0.98628,0.08574295949309309,0.9725
0.9,773955,7,0.03776533654526861,0.98824,0.08174272507142061,0.9753
0.9,773955,8,0.02965706183930895,0.99106,0.08026654515176651,0.9752
0.9,773955,9,0.025205697852391032,0.9925,0.09270235618881134,0.9728
0.9,773955,10,0.019961073782800237,0.99446,0.0851572884988905,0.9752
0.9,773955,11,0.016024248348384732,0.99578,0.06995066843635214,0.9793
0.9,773955,12,0.012392964462363418,0.99716,0.0747809577396722,0.9785
0.9,773955,13,0.008871571163419346,0.99838,0.06900828989809439,0.9809
0.9,773955,14,0.007058353949666297,0.9991,0.06960848409774348,0.9815
0.9,773955,15,0.005466457516845299,0.99942,0.0695082065988129,0.981
0.9,773955,16,0.0041816915388765375,0.99968,0.0752398993256853,0.9797
0.9,773955,17,0.0033306758993395915,0.99984,0.07190806963721444,0.9812
0.9,773955,18,0.0030864850295117814,0.99986,0.07224791479367901,0.9817
0.9,773955,19,0.0024896473136164156,0.9999,0.07392366847115928,0.9817
0.9,773955,20,0.002199514312139846,0.99994,0.07047660116151412,0.982
0.9,773955,21,0.0019590115200068385,0.99998,0.07287088278088366,0.9819
0.9,773955,22,0.001805542919949693,0.99996,0.07209662715248238,0.9823
0.9,773955,23,0.0016221799126868953,0.99998,0.07391562762824769,0.9819
0.9,773955,24,0.001469382320385229,1.0,0.07448679137900048,0.9817
0.9,773955,25,0.0013689652722111815,0.99998,0.07468741441679262,0.9814
0.9,773955,26,0.0012684652751522505,0.99998,0.07497289886123326,0.9824
0.9,773955,27,0.0011932357579073917,1.0,0.07614702592498479,0.9822
0.9,773955,28,0.0011326088724434623,0.99998,0.07531124916829783,0.9822
0.9,773955,29,0.0010523308282324247,1.0,0.07626092677985806,0.9821
0.9,773955,30,0.0009995575236693274,1.0,0.07772849188560424,0.9828
0.9,773955,31,0.0009539589134488187,1.0,0.07650160365813882,0.9823
0.9,773955,32,0.0009060646748883394,1.0,0.07669190554665566,0.9816
0.9,773955,33,0.0008627560440395528,1.0,0.07741559465080133,0.9819
0.9,773955,34,0.0008222111671282581,1.0,0.07820240934827731,0.9818
0.9,773955,35,0.0007919252678956483,1.0,0.07785159410647809,0.9819
0.9,773955,36,0.0007540247706424674,1.0,0.07791285048657315,0.982
0.9,773955,37,0.0007283155097088712,1.0,0.07846916523805841,0.9823
0.9,773955,38,0.0006998490335146619,1.0,0.07826065840637085,0.9821
0.9,773955,39,0.0006748929902967237,1.0,0.07896408747213345,0.9821
0.9,773955,40,0.0006477082526172474,1.0,0.07885750632381838,0.9821
0.9,773955,41,0.0006264866857708615,1.0,0.07918635904971343,0.9824
0.9,773955,42,0.0006049055584201978,1.0,0.08007374414029605,0.9818
0.9,773955,43,0.0005846914133722416,1.0,0.08016438399274238,0.982
0.9,773955,44,0.0005705125986613804,1.0,0.08034692291795197,0.982
0.9,773955,45,0.0005511571071298396,1.0,0.08018186499278121,0.9822
0.9,773955,46,0.0005325661116026784,1.0,0.0807933933244381,0.9823
0.9,773955,47,0.0005198464633076179,1.0,0.0808163922594217,0.9823
0.9,773955,48,0.0005027523754589676,1.0,0.08092050680971513,0.9821
0.9,773955,49,0.000488927487500109,1.0,0.081692906270953,0.9821
0.9,773955,50,0.0004782903006088367,1.0,0.081587687241096,0.9821
0.9,773955,51,0.0004623172666156404,1.0,0.08146094376856595,0.9823
0.9,773955,52,0.0004518797786614193,1.0,0.0825084533093096,0.9819
0.9,773955,53,0.0004406728502300509,1.0,0.08244544587574819,0.9819
0.9,773955,54,0.0004306785064352668,1.0,0.0825902634455875,0.9818
0.9,773955,55,0.00041873890212238367,1.0,0.08303026297011312,0.9819
0.9,773955,56,0.00041060186101530085,1.0,0.08292705417092867,0.982
0.9,773955,57,0.0004003672897128203,1.0,0.08333225450370112,0.9822
0.9,773955,58,0.0003906770981544344,1.0,0.08318868450526887,0.9821
0.9,773955,59,0.0003819920852934996,1.0,0.08330909482734504,0.9822
0.9,773955,60,0.00037338507427616866,1.0,0.08350909774926901,0.9824
0.9,773955,61,0.00036606820588010197,1.0,0.08396884906645949,0.9823
0.9,773955,62,0.0003587026350768923,1.0,0.08373116812052447,0.9822
0.9,773955,63,0.00034941981486377494,1.0,0.08434350933898206,0.9822
0.9,773955,64,0.00034497023176191467,1.0,0.08437144485282354,0.9822
0.9,773955,65,0.0003377470640662485,1.0,0.08464695811014478,0.9823
0.9,773955,66,0.0003313837495733314,1.0,0.08454608088192983,0.9822
0.9,773955,67,0.0003240129822901406,1.0,0.08502304637502882,0.9823
0.9,773955,68,0.00031807117217858553,1.0,0.08512638587031171,0.9821
0.9,773955,69,0.0003132412637054383,1.0,0.08517650621183565,0.9823
0.9,773955,70,0.00030621556276945396,1.0,0.08547782869121584,0.9821
0.9,773955,71,0.00030103999123244786,1.0,0.08521686534602516,0.9824
0.9,773955,72,0.0002956740251021947,1.0,0.08572526515180325,0.9821
0.9,773955,73,0.00029096859128314583,1.0,0.08589275269692416,0.9824
0.9,773955,74,0.00028598705228285564,1.0,0.08598930379010554,0.9824
0.9,773955,75,0.0002806600713888838,1.0,0.08627083176369932,0.9823
0.9,773955,76,0.00027660086782346684,1.0,0.08591886344080359,0.9823
0.9,773955,77,0.0002716595271920562,1.0,0.0866047454117508,0.9822
0.9,773955,78,0.00026782103551502035,1.0,0.08617329240159143,0.9824
0.9,773955,79,0.0002629124421419193,1.0,0.08642067845901324,0.9824
0.9,773955,80,0.00025946113660230895,1.0,0.08639646123227344,0.9825
0.9,773955,81,0.0002549324235395789,1.0,0.08706832745427266,0.9822
0.9,773955,82,0.00025178431122933144,1.0,0.08679246637217662,0.9824
0.9,773955,83,0.0002473835494439083,1.0,0.08691665592178263,0.9823
0.9,773955,84,0.00024388485157401303,1.0,0.0869268452673302,0.9824
0.9,773955,85,0.00024034632943530673,1.0,0.08750364878349523,0.9822
0.9,773955,86,0.000236831899071787,1.0,0.0875317383804002,0.9823
0.9,773955,87,0.00023309682689464587,1.0,0.08758952919663004,0.9822
0.9,773955,88,0.00022993310707122394,1.0,0.08754261811509141,0.9825
0.9,773955,89,0.00022645068404939834,1.0,0.08799626662262619,0.9822
0.9,773955,90,0.00022353268140182128,1.0,0.08795566083502468,0.9824
0.9,773955,91,0.00022074791452011874,1.0,0.08826157774251119,0.9823
0.9,773955,92,0.00021758448809826753,1.0,0.08827707343013062,0.9822
0.9,773955,93,0.00021490225739004246,1.0,0.08831011727694427,0.9825
0.9,773955,94,0.0002121880614472472,1.0,0.08825972840321829,0.9824
0.9,773955,95,0.0002092747467077365,1.0,0.08855364728925169,0.9824
0.9,773955,96,0.00020654099134543642,1.0,0.08845745963948812,0.9824
0.9,773955,97,0.00020415462321196157,1.0,0.0888269441000333,0.9823
0.9,773955,98,0.0002007691923643789,1.0,0.0886156586411557,0.9824
0.9,773955,99,0.000199071656422523,1.0,0.08895931027073954,0.9823
0.9,773955,100,0.00019637208576086748,1.0,0.08877085493458337,0.9824
