training_size,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
50000,773955,70,0.011617134057304601,0.99898,0.07697841979260565,0.9785
50000,773955,71,0.011287892606880385,0.99886,0.0773219945145105,0.9783
50000,773955,72,0.010985573173146274,0.99912,0.07624469907344122,0.9785
50000,773955,73,0.010671430168336616,0.99916,0.0774968526346712,0.978
50000,773955,74,0.01041649562684893,0.9992,0.07699038348552895,0.9778
50000,773955,75,0.010125203090769247,0.99928,0.07721903115378095,0.9788
50000,773955,76,0.009912272807194915,0.99916,0.07703023426445293,0.9782
50000,773955,77,0.009669948321771421,0.99928,0.07634862602757045,0.9791
50000,773955,78,0.009473452802291445,0.99932,0.07697852594203713,0.9782
50000,773955,79,0.009163171958812603,0.99942,0.07820502862620342,0.9793
50000,773955,80,0.008957143305466733,0.9993,0.07732222861781661,0.9791
50000,773955,81,0.008741190299994565,0.99944,0.07729006314721312,0.979
50000,773955,82,0.008586425594638469,0.99938,0.07765718964480542,0.9784
50000,773955,83,0.00833548604244409,0.99952,0.07693948544067224,0.9793
50000,773955,84,0.008159930092063384,0.99946,0.0779785587106827,0.9786
50000,773955,85,0.007993505517148348,0.99946,0.07759558910490331,0.9787
50000,773955,86,0.007806957549630131,0.99956,0.07846664331533365,0.9788
50000,773955,87,0.007576888553006236,0.99964,0.07907390406994852,0.979
50000,773955,88,0.0074913866176312275,0.99956,0.07861463875191275,0.979
50000,773955,89,0.00730995304687814,0.99966,0.07898140487077095,0.9783
50000,773955,90,0.007119244451363881,0.99962,0.07888628619165809,0.9789
50000,773955,91,0.006991704365149718,0.99964,0.07909522510083407,0.9795
50000,773955,92,0.0068485160475285235,0.99976,0.07846543320591635,0.9791
50000,773955,93,0.006681562133495943,0.99968,0.0786173259878238,0.9789
50000,773955,94,0.006580762749797055,0.99966,0.07957893369968648,0.9782
50000,773955,95,0.00645374762062605,0.9997,0.07938976758512441,0.9792
50000,773955,96,0.006328191579648434,0.99968,0.07949456576874518,0.9792
50000,773955,97,0.006149841424101195,0.99976,0.07989643162688194,0.9793
50000,773955,98,0.006067379423190083,0.99974,0.07960720518804883,0.9793
50000,773955,99,0.005950672498768536,0.9998,0.07985748836274872,0.9792
50000,773955,100,0.005836499124291786,0.99978,0.08066406799015584,0.9791
