initialization,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,dW1_rms,dW2_rms
xavier,773955,22,0.054576859679152975,0.98582,0.08752565932644886,0.9739,0.0010398094184967364,0.00428686298737185
xavier,773955,23,0.05213839616169737,0.98644,0.08591364571715035,0.9732,0.001031772646031292,0.004240886654071979
xavier,773955,24,0.05001821431739521,0.9872,0.08654351732650462,0.9736,0.0010282573516187537,0.004175262103052542
xavier,773955,25,0.0478590794657675,0.98762,0.08461894477137612,0.9744,0.001015589535785393,0.004082758673580555
xavier,773955,26,0.04558368301564338,0.9888,0.08290597625944524,0.9751,0.0009916824601088328,0.004011858333449843
xavier,773955,27,0.04364611981729162,0.98912,0.08258271698977668,0.9747,0.000978150303752916,0.003918243522879947
xavier,773955,28,0.041685298764540246,0.98966,0.08083673584531084,0.9754,0.000961960464348376,0.0038706904831998616
xavier,773955,29,0.039874071326789357,0.9901,0.08272907253271136,0.9754,0.0009388810168035192,0.0036906780814401534
xavier,773955,30,0.038205154466832134,0.99074,0.08214737955503953,0.9753,0.0009356295561324833,0.003689705714408028
xavier,773955,31,0.03677390099841245,0.99102,0.07980615133356214,0.9762,0.0009229728500886102,0.0036557396036823605
xavier,773955,32,0.03529231449179535,0.99152,0.07899014606021713,0.9761,0.0008979375838333687,0.0035371283725049367
xavier,773955,33,0.0336688762130865,0.99222,0.07666098221318379,0.9766,0.0008752426625325915,0.0034161246243528663
xavier,773955,34,0.032289617286867536,0.99232,0.07974853495143756,0.9744,0.0008648058931592705,0.0033757046724181092
xavier,773955,35,0.031234785474975633,0.99272,0.07606135208390508,0.9775,0.0008605269434980498,0.0033322942507063493
xavier,773955,36,0.02990510112926079,0.99324,0.07677844303427413,0.9771,0.0008330438330718638,0.0032437316386809325
xavier,773955,37,0.028807604698509154,0.99378,0.07757265579951934,0.9764,0.0008184714243401774,0.0031586218858588467
xavier,773955,38,0.027648833403428313,0.99428,0.07613478336413952,0.9767,0.0008053176923714431,0.003120196787446462
xavier,773955,39,0.026706311061253776,0.9944,0.07513633505428902,0.9777,0.0007922231412825503,0.0030185686922166496
xavier,773955,40,0.02566727396302211,0.99482,0.07741387704184582,0.9772,0.0007736200095903202,0.0029493662828923915
xavier,773955,41,0.02456495845448976,0.99532,0.07631041698348381,0.9769,0.0007536042656938268,0.0028596972242342224
xavier,773955,42,0.02376925795068377,0.99558,0.07671394850981175,0.9779,0.0007403054248262195,0.0028170971177374346
xavier,773955,43,0.02290133324157957,0.9959,0.0747538305051738,0.9776,0.0007319900110030093,0.0027839629978524726
xavier,773955,44,0.02197705018073249,0.99618,0.0744652054471043,0.977,0.0007134410351734969,0.002700387732587493
xavier,773955,45,0.021454251676190573,0.99624,0.07533123059404158,0.9772,0.0007180273508302407,0.0027327531170108083
xavier,773955,46,0.020487402329040928,0.99666,0.07586698529309703,0.9779,0.0006875776982063813,0.0025921903735072116
xavier,773955,47,0.019932007991166675,0.99666,0.07532138953566345,0.9777,0.0006811672530963674,0.0025744404340906214
xavier,773955,48,0.019105480156965938,0.99726,0.07495529661478428,0.9777,0.0006533917368501832,0.0024509910847608776
xavier,773955,49,0.01842676812226689,0.99728,0.07598205716507672,0.9783,0.0006463775607151808,0.0024193375185915943
xavier,773955,50,0.01782558534882998,0.99756,0.07508332223265163,0.9782,0.0006329926593598192,0.002367692528103641
xavier,773955,51,0.017293659563872344,0.99762,0.07560612031967291,0.9777,0.0006274094025308794,0.0023486588081892855
xavier,773955,52,0.016772341291592687,0.99778,0.07606733971496778,0.9781,0.0006126664517908498,0.002269986113798669
xavier,773955,53,0.01637402102332648,0.99786,0.0756466162231401,0.9782,0.0006112197799388917,0.002284130241547646
xavier,773955,54,0.015691752660258955,0.99798,0.07465767038174728,0.9781,0.0005885288672684574,0.00218145692903038
xavier,773955,55,0.015174332796165285,0.99816,0.07617857838226458,0.9788,0.0005827232185987284,0.0021650307190020164
xavier,773955,56,0.014795820370967612,0.99832,0.07595641513173337,0.9783,0.0005727209064089227,0.002131416047054314
xavier,773955,57,0.014366760315135872,0.9983,0.07608096430873429,0.9777,0.0005703149506349457,0.0021233636155633833
xavier,773955,58,0.013839585493852197,0.99844,0.0737899553264572,0.9785,0.000543182224884244,0.002012212607334316
xavier,773955,59,0.013396419560128579,0.99858,0.07432300733244374,0.9782,0.0005310203852664099,0.0019560968548808263
xavier,773955,60,0.013001305358254634,0.99866,0.07551116488592437,0.978,0.0005264595644489925,0.0019488695358401314
xavier,773955,61,0.01266809714144096,0.99876,0.0754742491492564,0.9788,0.0005169471672571641,0.0018930923508482637
xavier,773955,62,0.012252114302321725,0.99884,0.07437515658178562,0.9778,0.0005124237062730082,0.0018734602556351092
xavier,773955,63,0.011827667295878511,0.99898,0.07527387000627364,0.9783,0.0004934860744382592,0.0017991081873293974
xavier,773955,64,0.011616502014959935,0.9988,0.07611713987269204,0.9784,0.00048737293348700755,0.0017855505177090968
xavier,773955,65,0.011267513954654758,0.99894,0.07654276328263628,0.978,0.0004796569430473333,0.0017489729207245297
xavier,773955,66,0.010974549392028724,0.99902,0.07716211703113224,0.9787,0.00047006343541276124,0.0017157574023350598
xavier,773955,67,0.010704840600716498,0.99904,0.07613746637140412,0.9789,0.0004683310265358403,0.0017129232242028031
xavier,773955,68,0.010407629372513225,0.99916,0.07622543973430036,0.9781,0.00045806952776291044,0.00167128946310202
xavier,773955,69,0.010078543465154825,0.9992,0.07687699503439711,0.9783,0.00044416296130646104,0.001622884338252903
xavier,773955,70,0.009828610547956342,0.99928,0.07587015819641231,0.979,0.0004352134457387473,0.001580493279218552
xavier,773955,71,0.00953723440767375,0.99928,0.07614623307084821,0.9782,0.00042839750781879137,0.0015531709310317831
xavier,773955,72,0.00933600694653159,0.99936,0.0762326999609979,0.9779,0.0004181386055367205,0.001518791852378843
xavier,773955,73,0.009025720590305857,0.99934,0.07647366282749124,0.9783,0.0004119579394588729,0.001488510519501607
xavier,773955,74,0.008804791038519657,0.99954,0.07593836940109447,0.9787,0.0004016097394207299,0.0014512939249050488
xavier,773955,75,0.00862403243391821,0.9994,0.076973860616498,0.9786,0.0004014939192052159,0.0014584801581166277
xavier,773955,76,0.00842127376606147,0.99952,0.07620137067458235,0.9781,0.0003908582216275576,0.0014141128013660435
xavier,773955,77,0.008189146080335427,0.99952,0.07778585086217947,0.9786,0.00038296411923341867,0.001382704104044585
xavier,773955,78,0.008041891684720824,0.99946,0.07694064799131549,0.979,0.00037542370150890446,0.0013594360571078834
xavier,773955,79,0.007813214108476624,0.9995,0.07724737062007576,0.9788,0.00037177263346221316,0.0013351987488930217
xavier,773955,80,0.007648705956933411,0.99962,0.0764611839549607,0.9782,0.0003650120601362103,0.0013089540537037524
xavier,773955,81,0.007456469915075607,0.99962,0.07699001304233642,0.9781,0.00035891540954509853,0.0012908902771808022
xavier,773955,82,0.007326710106559505,0.9996,0.07669210652886488,0.9783,0.0003536135663879142,0.0012750677902827311
xavier,773955,83,0.007112856850856995,0.9997,0.0772656919104032,0.9779,0.00034917578173275504,0.0012562567595596564
xavier,773955,84,0.006974174216997007,0.9997,0.0778369534657553,0.979,0.0003463314025661475,0.0012461320806008136
xavier,773955,85,0.006759198120011173,0.9997,0.07753701788185995,0.9783,0.0003311736792026994,0.0011954550297715789
xavier,773955,86,0.006657361148634923,0.99966,0.07767902689334762,0.9785,0.00033100282459186755,0.0011906922614278862
xavier,773955,87,0.00648979286777533,0.99974,0.07839563061929027,0.9784,0.0003235413330944844,0.001160797004033354
xavier,773955,88,0.006354669487310141,0.99972,0.07801446120030553,0.9786,0.00032213465384293174,0.001163011796878122
xavier,773955,89,0.006194862740099357,0.99976,0.07813581770862107,0.9786,0.00031284211149999194,0.0011206523429651046
xavier,773955,90,0.006053086732364097,0.99982,0.07869009687014586,0.9782,0.0003034441703201081,0.0010833895131545051
xavier,773955,91,0.005979316148860195,0.9998,0.0792554911622786,0.9781,0.00030588817852845584,0.0010926574805180467
xavier,773955,92,0.005826545696483791,0.99984,0.07837346620688863,0.9791,0.0002965558130974658,0.0010571100591704572
xavier,773955,93,0.005717813882623328,0.99984,0.07936524551020364,0.9782,0.0002924136787269372,0.0010425158984193957
xavier,773955,94,0.00560853997594856,0.99978,0.078236197124904,0.9788,0.00028787723544685675,0.0010216033961376828
xavier,773955,95,0.005509932562523262,0.9998,0.07872867165297232,0.9786,0.0002836719834773128,0.0010190797149631132
xavier,773955,96,0.005396816263064774,0.99986,0.07895390048593175,0.9783,0.00028079294722033773,0.0009982100978539455
xavier,773955,97,0.005286426317041973,0.99982,0.07889930195161429,0.979,0.00027435445366481295,0.0009775651661606169
xavier,773955,98,0.005182199431550167,0.99986,0.07892712337857996,0.9786,0.00027234610917126743,0.0009704910450242845
xavier,773955,99,0.005076113325229687,0.9999,0.07931746004079873,0.9786,0.0002633869826760543,0.0009339355999304542
xavier,773955,100,0.005008280236596727,0.99982,0.0789013051063632,0.9788,0.00026350983455274325,0.0009384196799729209
he,654571,1,0.499719870414207,0.86616,0.3376061636865162,0.9006,0.0019073765416598675,0.01143921327812323
he,654571,2,0.28308849435372674,0.92092,0.2603990043679244,0.926,0.0016555317872019944,0.009771956597967528
he,654571,3,0.2356369153342149,0.93418,0.22031765725029903,0.9355,0.0015835769110455595,0.008787698444211216
he,654571,4,0.2030527657611851,0.94354,0.19719267824895173,0.9437,0.00153811649480612,0.008197258905334539
he,654571,5,0.17794176457642472,0.95008,0.17350094311730696,0.9505,0.0014713169313104934,0.007557678155707028
he,654571,6,0.1584381415520412,0.95538,0.15681433934427824,0.9562,0.0014245499042628627,0.007129010533823246
he,654571,7,0.14244073759219092,0.96016,0.1489628704036503,0.9577,0.0013913614615393758,0.0068311963620932776
he,654571,8,0.12951805034038177,0.9643,0.14371931687714215,0.9566,0.0013486212498263956,0.006463269004790739
he,654571,9,0.1190818086745091,0.96696,0.13328011966238668,0.9623,0.0013303935368149512,0.006284769452808414
he,654571,10,0.10955127302875066,0.96946,0.12161848998944838,0.9643,0.0012984545308707782,0.006013325381549962
he,654571,11,0.10103436078856956,0.97248,0.11903688145199667,0.9668,0.00126912990876614,0.005873591374867832
he,654571,12,0.09395570613803066,0.97436,0.11476563494119525,0.9654,0.0012349626067612615,0.005634360688365265
he,654571,13,0.0877976484843271,0.97628,0.10785741710739034,0.9691,0.0012204711532587673,0.0055237180588671286
he,654571,14,0.08233870230246518,0.97796,0.10479720085244935,0.9686,0.0012060410101048758,0.005379279060607368
he,654571,15,0.07727629461179773,0.97924,0.10197313045636223,0.9708,0.0011814071370322887,0.00521914950583989
he,654571,16,0.07277558993927083,0.98034,0.10207902152431217,0.9707,0.0011675978751375096,0.005111905027796243
he,654571,17,0.06898231845060566,0.9817,0.09834819238946196,0.9711,0.0011442225682845115,0.004992496606706886
he,654571,18,0.0648711618834307,0.9827,0.09476856314793779,0.9722,0.0011204060248372382,0.004836090162293793
he,654571,19,0.061582285766102196,0.98416,0.09345385928857888,0.9729,0.0011121983956303503,0.004769333052697591
he,654571,20,0.058482613876333106,0.98462,0.09102396175584469,0.9712,0.0011047175269141907,0.004714986607724778
he,654571,21,0.05555041680731299,0.98578,0.09182560627745646,0.9719,0.0010807424034619125,0.004607257520744058
he,654571,22,0.0527649840249618,0.98624,0.09238308563842006,0.9724,0.0010558806490226903,0.0044430541780268035
he,654571,23,0.05044168488860827,0.98728,0.08896759820900899,0.9734,0.0010487391563252125,0.004410633367705917
he,654571,24,0.048055925739241355,0.98804,0.08888347478885948,0.9734,0.001028933922019836,0.004293911983773595
he,654571,25,0.045984516468304294,0.98878,0.0889150835263055,0.9732,0.0010191698076153666,0.004249325910120558
he,654571,26,0.04390764981848965,0.98924,0.0875533695824948,0.9737,0.0009971075873162582,0.0040936748964561075
he,654571,27,0.04191694690998901,0.98988,0.08588505742514654,0.9743,0.0009759865326362608,0.004008013924913934
he,654571,28,0.040184543000013284,0.9905,0.08986848739749709,0.9721,0.0009713666190242836,0.003983029818673205
he,654571,29,0.0385479589442594,0.99106,0.08512062985148171,0.9747,0.0009529564965270532,0.003891566006537449
he,654571,30,0.03679995456813143,0.99144,0.0840381344212413,0.974,0.0009310771535796737,0.0037622961648533172
he,654571,31,0.03531700762206661,0.99174,0.08229837584177001,0.9757,0.0009110919812093292,0.0036890995614800377
he,654571,32,0.033886832060761714,0.99172,0.08353742971290046,0.9745,0.0009064658225110426,0.003664089525361154
he,654571,33,0.03260826180903403,0.99266,0.08241570082786336,0.9747,0.0008977379838840711,0.0035906862608915636
he,654571,34,0.031071163113820903,0.99276,0.08258699289714883,0.9748,0.0008631903008663235,0.0034322688562038626
he,654571,35,0.03010664898352083,0.99336,0.08099746880056458,0.9757,0.0008588565161143598,0.0034263436188307988
he,654571,36,0.028783043356768172,0.9938,0.08389106144998514,0.9746,0.0008404071340728472,0.0033304519590581583
he,654571,37,0.02755367307958234,0.99424,0.0829139131216353,0.9751,0.0008141057351384893,0.0032095073438548204
he,654571,38,0.026557476150424586,0.99458,0.08357045655912976,0.9746,0.0008034968464172279,0.003166708829685678
he,654571,39,0.02570308244889555,0.99466,0.08160254540633115,0.9762,0.0007963866761959482,0.0031377944937114577
he,654571,40,0.024675746518269467,0.99516,0.08134822767776961,0.9752,0.000779474581266277,0.0030602979532522658
he,654571,41,0.0236615169775954,0.99558,0.0818702373933504,0.9752,0.0007613023008977704,0.002971543639003154
he,654571,42,0.022888052995428062,0.9957,0.08307429492566022,0.9754,0.000756689844782641,0.002961796101798648
he,654571,43,0.02203532360702308,0.99576,0.08174206892810672,0.9752,0.0007325978980067876,0.002840588697235581
he,654571,44,0.02126166674549942,0.99602,0.08285112991619745,0.9749,0.0007140265723918936,0.002765072492808979
he,654571,45,0.020413064538578673,0.9965,0.08101514121677642,0.9755,0.0007030876695406738,0.002710235052094216
he,654571,46,0.01971218086198547,0.99662,0.08259468746302817,0.9756,0.0006974531272457979,0.0026873838579235757
he,654571,47,0.019153704381082364,0.99678,0.08160548903770104,0.9757,0.0006847578597188654,0.0026521995044704507
he,654571,48,0.018563974546045952,0.99686,0.0812905220282184,0.9754,0.0006750341440497365,0.002592678920715453
he,654571,49,0.017875607296577792,0.9972,0.08319891014271102,0.9756,0.0006600380308211693,0.0025420916223422483
he,654571,50,0.017252611110622783,0.99764,0.08314727871574042,0.9758,0.0006379133678607872,0.0024563151425863873
he,654571,51,0.01676076967200341,0.99766,0.08140357971837732,0.9753,0.0006336667367687432,0.0024239443659415075
he,654571,52,0.01608348364881716,0.99786,0.08184359617962988,0.9756,0.0006124104093208198,0.0023238071550803724
he,654571,53,0.015572426644331597,0.99806,0.08181360769429113,0.9765,0.0005983745262704302,0.002287675116525128
he,654571,54,0.015028446975938175,0.99824,0.08146557319719039,0.9756,0.0005873494145554528,0.002222236496283592
he,654571,55,0.014639118237475286,0.99826,0.08065609374860734,0.9757,0.0005763721546766106,0.0021945186946927134
he,654571,56,0.014062958817767732,0.9984,0.08274848072794111,0.9763,0.0005637150889205896,0.002139996108161774
he,654571,57,0.013761629028631097,0.99856,0.08198057744184475,0.9766,0.0005552932963381757,0.002104751427422625
he,654571,58,0.013266547963020688,0.99868,0.08211390258371475,0.9755,0.0005402636827990416,0.002040607963712009
he,654571,59,0.012984127826263488,0.99876,0.08144518847241529,0.9759,0.0005414310504801517,0.0020473819554096308
he,654571,60,0.01252958337858402,0.99882,0.08192491752056641,0.9764,0.0005230785568874961,0.0019694974087472576
he,654571,61,0.012114346895462822,0.99898,0.08270408543254965,0.976,0.0005026694026568892,0.0018805051197570575
he,654571,62,0.011788601439633898,0.99894,0.08368313349110455,0.9756,0.0004959945381257996,0.00185747740181592
he,654571,63,0.011505581776298164,0.999,0.08237892570042425,0.9758,0.0004937877675871867,0.0018400928592152256
he,654571,64,0.011122425432650244,0.99914,0.08239867283534938,0.9758,0.00048732813502131014,0.0018238247541044245
he,654571,65,0.010831325553606535,0.99926,0.08273549694607799,0.9767,0.0004727998981105773,0.001763738666667963
he,654571,66,0.010478402650458588,0.99932,0.08355338911701177,0.9767,0.0004673115597020363,0.001748326746541504
he,654571,67,0.01027566300619506,0.99936,0.08333896039234259,0.9759,0.00045593864834005896,0.001706912874850345
he,654571,68,0.00992404161272819,0.99938,0.08401873290268039,0.9759,0.0004420312575243627,0.001651819217911393
he,654571,69,0.009737098524931946,0.9994,0.0835595881580565,0.9769,0.00044247577771672675,0.001642529795314898
he,654571,70,0.009452894156750232,0.9994,0.08438045946279138,0.9762,0.00042856184712943885,0.001593898287012509
he,654571,71,0.009172656220556939,0.99938,0.08361853170988849,0.9767,0.000423958406736742,0.0015618821604425446
he,654571,72,0.009046979729744357,0.9995,0.08354208214626885,0.9768,0.00042380945340796306,0.0015758530820634705
he,654571,73,0.00877276846055802,0.99948,0.08339968893491272,0.9768,0.00040763166352939667,0.0015242047450200744
he,654571,74,0.008515028782599644,0.9996,0.08291934199318372,0.9764,0.00040324248094854515,0.0015027749955507596
he,654571,75,0.008289968478260771,0.99956,0.08430243566669735,0.9764,0.0003909325835105268,0.0014465854802324907
he,654571,76,0.00810522936306887,0.99962,0.08451324453654077,0.977,0.0003931956829176689,0.0014556817689618396
he,654571,77,0.007868935824436197,0.99968,0.0854758551473987,0.9761,0.00037417782969448234,0.0013702465238945181
he,654571,78,0.0077145632633056575,0.99966,0.08509243882263054,0.9763,0.00037145387894727585,0.0013694378076804419
he,654571,79,0.007537654936378482,0.99974,0.08472578290627575,0.9762,0.00036738696484171573,0.0013520405379566672
he,654571,80,0.00740150998659138,0.9997,0.08506015424011673,0.9767,0.0003644449913311488,0.0013499663826903644
he,654571,81,0.007196605032359913,0.9997,0.08494212575821082,0.9773,0.00035549188758163936,0.0013023841863685323
he,654571,82,0.007050529436702513,0.9997,0.08568414947007201,0.9766,0.0003492531182077469,0.001281210572107076
he,654571,83,0.006866413343875598,0.99974,0.08627762165342936,0.9766,0.0003380792160005497,0.001240691748896999
he,654571,84,0.0067427179786212176,0.99974,0.08586550810652444,0.9768,0.00033773433356872474,0.0012395678627131284
he,654571,85,0.006574078546019821,0.99984,0.08519535502023946,0.9768,0.00033034146159105607,0.0012068190262380177
he,654571,86,0.006416015336750279,0.99978,0.08556659143968012,0.9766,0.0003235838099723283,0.0011848761510469042
he,654571,87,0.006265417579345654,0.99972,0.08612186606589889,0.9764,0.00031844810987650507,0.001167697494174141
he,654571,88,0.006160664506076356,0.99984,0.0861279924687758,0.977,0.0003170860136004197,0.0011557523592987458
he,654571,89,0.006008419950789284,0.99978,0.08742701047912559,0.9768,0.00030871332630419776,0.0011294180282434873
he,654571,90,0.0059568444698980955,0.9998,0.08572411897144246,0.9768,0.0003075435476331339,0.0011206568786761052
he,654571,91,0.005751489869415669,0.99984,0.08625705832618069,0.9766,0.0002955595260986533,0.001065960505932851
he,654571,92,0.0056973672176953575,0.99986,0.08650055027487966,0.9771,0.000298425235116134,0.0010830131138259223
he,654571,93,0.005528709426142234,0.99986,0.08663727369397875,0.977,0.0002857222140281271,0.0010333572138634956
he,654571,94,0.005465993382040235,0.99986,0.08683110709388558,0.9768,0.0002869993237490621,0.0010419299337816469
he,654571,95,0.005333778940924751,0.99982,0.08795277152090952,0.9769,0.00027879090346885025,0.0010137652802811572
he,654571,96,0.0052310802494360134,0.9999,0.08700879536499415,0.9769,0.00027621745432695815,0.0010058279125402312
he,654571,97,0.005145962548273622,0.9999,0.08666639141081804,0.9771,0.0002741098663406817,0.0009954434987244356
he,654571,98,0.005065576184906094,0.99984,0.08655789663425939,0.977,0.0002686201587547544,0.0009662731855420699
he,654571,99,0.004952036767324932,0.99988,0.0873820315973785,0.9769,0.00026553496091042555,0.0009605621549906484
he,654571,100,0.0048620979013083085,0.99994,0.0874841961603142,0.9772,0.0002618845698289913,0.0009421660992747445
he,89250,1,0.489060091242918,0.86756,0.3011866729375521,0.9125,0.00195415560255874,0.011051015189870025
he,89250,2,0.26850202392701644,0.925,0.23784843166823852,0.9319,0.0016422148258334816,0.00907743895039812
he,89250,3,0.2190903994710547,0.93904,0.20336578212614237,0.9413,0.0015270655060836468,0.007880057084615756
he,89250,4,0.1881919135329665,0.94656,0.18496523650419244,0.9465,0.0014840590239206901,0.007505871913046607
he,89250,5,0.16467764671767007,0.95408,0.1683716584800083,0.9504,0.0014331772124534857,0.006940485455230999
he,89250,6,0.1465632616237148,0.9591,0.1517383276067441,0.9555,0.0013737778088438696,0.006448674391208387
he,89250,7,0.13221630569953496,0.96334,0.14080831266759236,0.9573,0.001347238449301692,0.006225288068747927
he,89250,8,0.12041360494183638,0.96708,0.1319744918718309,0.9597,0.0013197184612218176,0.006033865489512921
he,89250,9,0.10998324385261717,0.96966,0.12605459341965614,0.9617,0.0012765004849505214,0.005656009584594252
he,89250,10,0.10217646577741507,0.97188,0.11934786481269011,0.9629,0.0012630901466589258,0.005610607703025481
he,89250,11,0.09493873944493413,0.9742,0.11282327945957187,0.9656,0.0012465370245352198,0.005449827607728862
he,89250,12,0.08843992563741539,0.97564,0.11096644131913867,0.9672,0.0012034171954968063,0.005168111402270671
he,89250,13,0.08298113470162749,0.97738,0.10650669917007335,0.969,0.0011932776736736724,0.005097680018673401
he,89250,14,0.07807922822707995,0.97854,0.10117129672637973,0.97,0.0011920890998618897,0.005038788998821717
he,89250,15,0.07350137192014822,0.98,0.10106875769083151,0.9698,0.0011615687239032687,0.0048942726209518445
he,89250,16,0.0696216387451346,0.98134,0.09859177671666054,0.9701,0.0011432471710265083,0.004765019362428556
he,89250,17,0.06564619198404384,0.98252,0.09411002613308213,0.972,0.0011173210038724756,0.004568869356106697
he,89250,18,0.06236438045078853,0.98342,0.0918652029597348,0.9732,0.0010981651517106522,0.004517539472810574
he,89250,19,0.059227023997634326,0.98416,0.09096404659413482,0.9724,0.0010947444449022179,0.004466608802193853
he,89250,20,0.05667238676675007,0.98486,0.09070888086268152,0.9728,0.0010659132304910975,0.00433193489062153
he,89250,21,0.054007359056798786,0.98646,0.08810010019117877,0.9737,0.0010547148880491795,0.004271299911716779
he,89250,22,0.05149280605309178,0.98666,0.08778238614106526,0.974,0.0010462361901360162,0.004228373950290563
he,89250,23,0.048926413319096036,0.9873,0.08621236579958115,0.975,0.0010139416742605087,0.004034746762457801
he,89250,24,0.046681026073683886,0.98844,0.08751900191647083,0.973,0.000993827773617544,0.003949204853237347
he,89250,25,0.0448669387996343,0.98872,0.08368053584422869,0.9753,0.0009966065159262721,0.003950153795859889
he,89250,26,0.04301569048280977,0.9893,0.08839088537050252,0.9724,0.0009755507877546977,0.003827757818139369
he,89250,27,0.041128962585910034,0.98996,0.0836893526518444,0.9749,0.0009699954348895145,0.0038202067959345787
he,89250,28,0.03930791405162097,0.99046,0.08150400374815575,0.9761,0.0009424211490533382,0.003678340810517571
he,89250,29,0.03794953617449344,0.99084,0.08272652187774243,0.9751,0.0009308617456949833,0.0036146684512499893
he,89250,30,0.036270301410338684,0.9917,0.0812596126616456,0.9759,0.0009112836502668885,0.0035484569515128062
he,89250,31,0.034852227192347554,0.9919,0.08328673557194598,0.9744,0.0008974225871321035,0.003459417700071596
he,89250,32,0.033525511419408335,0.99248,0.07997045069799295,0.9755,0.0008882527759450456,0.003431228832051075
he,89250,33,0.03227823665504819,0.99266,0.08232320831604237,0.9755,0.0008738428941657692,0.003363967229060811
he,89250,34,0.030906164564195496,0.9932,0.07940139294321907,0.9757,0.0008516813434937429,0.003237754819141362
he,89250,35,0.029954555201480767,0.99338,0.0791412328468937,0.9761,0.0008542878867476032,0.003255110428598102
he,89250,36,0.028896742513111147,0.99372,0.0780739384781557,0.9768,0.0008288161930779176,0.0031420304884316754
he,89250,37,0.02751733851399732,0.99418,0.07881169030273108,0.976,0.0008032948424451492,0.0030276129295159744
he,89250,38,0.026685952629496884,0.9944,0.07893988956896138,0.976,0.0008023319303916283,0.0030394782568649494
he,89250,39,0.02572489665022335,0.99496,0.07778290470126117,0.9757,0.0007802431446274125,0.002942961916797984
he,89250,40,0.024788951297793627,0.99514,0.08011021124608865,0.9756,0.0007735679067329212,0.0029140911826800175
he,89250,41,0.023905287453176778,0.9952,0.07797588214673785,0.9769,0.0007497473193263306,0.002810463498908759
he,89250,42,0.022971897794199447,0.9956,0.07938727621815884,0.9762,0.000739501186225604,0.002752311833282334
he,89250,43,0.02236429621181823,0.99586,0.07815384760330285,0.9769,0.0007373298855178222,0.00273518593586193
he,89250,44,0.021385396216477375,0.99612,0.07820232179064532,0.9769,0.0007197251662463392,0.0026620685562877126
he,89250,45,0.020570215664578062,0.99642,0.07966058431679642,0.9762,0.0006933131478714318,0.002555641372785876
he,89250,46,0.019886392268276962,0.99658,0.08008731052447524,0.9767,0.0006809402368024994,0.002503731454528053
he,89250,47,0.01935592259235632,0.99698,0.07979886076559144,0.9769,0.000672228882136069,0.0024600510266119696
he,89250,48,0.018774728822275058,0.99706,0.0773545160488976,0.9764,0.0006656684300417752,0.002429819447059675
he,89250,49,0.018117771477556294,0.99744,0.0780546929034209,0.9772,0.0006563345420986677,0.0024086201138459255
he,89250,50,0.017592476192079206,0.99742,0.07916635117596205,0.9765,0.0006437337351352821,0.002343993320975681
he,89250,51,0.01697099975838212,0.99754,0.07924208011660941,0.976,0.0006240397572474351,0.0022826695176667057
he,89250,52,0.016423156538693005,0.99762,0.07823038324355797,0.9769,0.000623421263689363,0.0022765932224198754
he,89250,53,0.015824129701470437,0.99802,0.07868402378693061,0.9768,0.0005974886293530593,0.002155947842451928
he,89250,54,0.01531511686917528,0.998,0.07923619983377046,0.9766,0.0005861932603937962,0.002130968048777537
he,89250,55,0.014946757475815317,0.99814,0.07834861496179175,0.9772,0.0005793242996719997,0.002087757666588787
he,89250,56,0.014433460307644327,0.99848,0.07992693905749272,0.9769,0.0005702469354484086,0.002060260941766199
he,89250,57,0.013992323898920595,0.99832,0.07767006742359654,0.9778,0.0005603634759238387,0.0020307917902210753
he,89250,58,0.013662702816475471,0.9985,0.07854864285640309,0.9776,0.0005457420646099691,0.0019656849223129314
he,89250,59,0.01312166676080579,0.99878,0.07905413635466933,0.9767,0.0005359267678690932,0.0019285139117537345
he,89250,60,0.012779932761388316,0.99884,0.07862494246841045,0.9766,0.0005195143685355684,0.0018507581218518109
he,89250,61,0.012434137919136836,0.99884,0.07824023926762973,0.9774,0.0005127575664651149,0.0018428029478480578
he,89250,62,0.012094828941030504,0.99894,0.07817035679127075,0.9773,0.0005075289977491119,0.0018238232418645378
he,89250,63,0.011730691098733271,0.9991,0.07832712666456833,0.9774,0.000499664520642284,0.0017781532648786023
he,89250,64,0.01143656550401913,0.99912,0.0797812510695633,0.9767,0.00048213081268730953,0.0017107734545898164
he,89250,65,0.01112881375863855,0.9991,0.07893437413931434,0.9776,0.00048001206667570905,0.00170416725356828
he,89250,66,0.010806054646253347,0.99926,0.07932412160527968,0.9775,0.00046642468738505584,0.0016570175132684013
he,89250,67,0.010532650461902285,0.9992,0.07986796078514609,0.9775,0.0004591090924243991,0.0016364365518366166
he,89250,68,0.010173805907284419,0.99934,0.07927494916778985,0.9774,0.00044587069199444456,0.0015804407274309102
he,89250,69,0.01003149179914916,0.99924,0.07999147627072747,0.9779,0.0004524963571034679,0.0016062566653407698
he,89250,70,0.009715540547555884,0.9993,0.0811576872428966,0.9779,0.00044012692364159094,0.001562560183815044
he,89250,71,0.00946162186958066,0.99942,0.08016298354358359,0.9774,0.00042951320364564594,0.0015172448482255318
he,89250,72,0.009227036286675844,0.99942,0.08049695189019757,0.9781,0.00042374547038911563,0.0015009918352061917
he,89250,73,0.008970417713783181,0.99956,0.08087957115104377,0.9779,0.00041057086406901623,0.0014413509298112628
he,89250,74,0.008818284388437658,0.99948,0.07997053346334308,0.9776,0.0004092052735427223,0.0014416954342833313
